Business Type,Cargo Type,Total Weight,Date Time,Season,Profit %,Destination,Region Type
Men's Clothing,Jeans,1100,08-03-2016 14:17,Summer,6,Morocco,Asia
Men's Clothing,Jeans,675,08-03-2016 14:17,Summer,16,Morocco,Asia
Men's Clothing,Jeans,925,30-03-2016 21:29,Summer,14,Kenya,Europe
Men's Clothing,Jeans,775,30-03-2016 21:29,Summer,23,Kenya,Europe
Men's Clothing,Jeans,625,30-03-2016 21:29,Summer,16,Kenya,Europe
Men's Clothing,Jeans,600,30-03-2016 21:29,Summer,18,Kenya,Europe
Men's Clothing,Jeans,700,30-03-2016 21:29,Summer,20,Kenya,Europe
Men's Clothing,Jeans,800,01-11-2016 12:02,Winter,21,Kenya,Europe
Men's Clothing,Jeans,875,01-11-2016 12:02,Winter,15,Kenya,Europe
Men's Clothing,Jeans,825,01-11-2016 12:02,Winter,22,Kenya,Europe
Men's Clothing,Jeans,750,01-11-2016 12:02,Winter,23,Kenya,Europe
Men's Clothing,Jeans,775,01-11-2016 12:02,Winter,12,Kenya,Europe
Men's Clothing,Jeans,500,02-05-2016 22:28,Summer,8,Kenya,Europe
Men's Clothing,Jeans,825,02-05-2016 22:28,Summer,16,Kenya,Europe
Men's Clothing,Jeans,575,02-05-2016 22:28,Summer,17,Kenya,Europe
Men's Clothing,Jeans,1100,02-05-2016 22:28,Summer,17,Kenya,Europe
Men's Clothing,Jeans,600,02-05-2016 22:28,Summer,23,Kenya,Europe
Men's Clothing,Jeans,900,25-04-2016 06:05,Summer,21,China,Australia
Men's Clothing,Jeans,725,25-04-2016 06:05,Summer,9,China,Australia
Men's Clothing,Jeans,575,25-04-2016 06:05,Summer,7,China,Australia
Men's Clothing,Jeans,1000,25-04-2016 06:05,Summer,23,China,Australia
Men's Clothing,Jeans,850,25-04-2016 06:05,Summer,12,China,Australia
Men's Clothing,Jeans,500,19-10-2016 17:48,Winter,15,Morocco,Asia
Men's Clothing,Jeans,525,19-10-2016 17:48,Winter,14,Morocco,Asia
Men's Clothing,Jeans,700,19-10-2016 17:48,Winter,12,Morocco,Asia
Men's Clothing,Jeans,625,19-10-2016 17:48,Winter,12,Morocco,Asia
Men's Clothing,Jeans,1100,19-10-2016 17:48,Winter,12,Morocco,Asia
Men's Clothing,Jeans,750,30-01-2016 07:38,Winter,14,Morocco,Asia
Men's Clothing,Jeans,1125,30-01-2016 07:38,Winter,9,Morocco,Asia
Men's Clothing,Jeans,575,30-01-2016 07:38,Winter,19,Morocco,Asia
Men's Clothing,Jeans,550,30-01-2016 07:38,Winter,22,Morocco,Asia
Men's Clothing,Jeans,1200,30-01-2016 07:38,Winter,7,Morocco,Asia
Men's Clothing,Jeans,925,05-01-2016 10:07,Winter,7,Nigeria,America
Men's Clothing,Jeans,1200,05-01-2016 10:07,Winter,16,Nigeria,America
Men's Clothing,Jeans,800,05-01-2016 10:07,Winter,15,Nigeria,America
Men's Clothing,Jeans,550,05-01-2016 10:07,Winter,15,Nigeria,America
Men's Clothing,Jeans,1025,05-01-2016 10:07,Winter,6,Nigeria,America
Men's Clothing,Innerwear,625,07-04-2016 11:07,Summer,21,South Africa,Africa
Men's Clothing,Innerwear,1175,07-04-2016 11:07,Summer,23,South Africa,Africa
Men's Clothing,Innerwear,1175,07-04-2016 11:07,Summer,22,South Africa,Africa
Men's Clothing,Innerwear,1225,07-04-2016 11:07,Summer,10,South Africa,Africa
Men's Clothing,Innerwear,1150,07-04-2016 11:07,Summer,18,South Africa,Africa
Men's Clothing,Innerwear,1000,21-10-2016 16:50,Winter,10,Nigeria,America
Men's Clothing,Innerwear,1075,21-10-2016 16:50,Winter,8,Nigeria,America
Men's Clothing,Innerwear,1150,21-10-2016 16:50,Winter,24,Nigeria,America
Men's Clothing,Innerwear,1075,21-10-2016 16:50,Winter,6,Nigeria,America
Men's Clothing,Innerwear,625,21-10-2016 16:50,Winter,6,Nigeria,America
Men's Clothing,Innerwear,725,19-07-2016 03:59,Rainy,10,China,Australia
Men's Clothing,Innerwear,800,19-07-2016 03:59,Rainy,6,China,Australia
Men's Clothing,Innerwear,1150,19-07-2016 03:59,Rainy,24,China,Australia
Men's Clothing,Innerwear,800,19-07-2016 03:59,Rainy,16,China,Australia
Men's Clothing,Innerwear,875,19-07-2016 03:59,Rainy,15,China,Australia
Men's Clothing,Innerwear,525,18-07-2016 11:34,Rainy,12,Morocco,Asia
Men's Clothing,Innerwear,825,18-07-2016 11:34,Rainy,5,Morocco,Asia
Men's Clothing,Innerwear,550,18-07-2016 11:34,Rainy,7,Morocco,Asia
Men's Clothing,Innerwear,800,18-07-2016 11:34,Rainy,20,Morocco,Asia
Men's Clothing,Innerwear,800,18-07-2016 11:34,Rainy,10,Morocco,Asia
Men's Clothing,Innerwear,750,30-03-2016 15:52,Summer,17,South Africa,Africa
Men's Clothing,Innerwear,975,30-03-2016 15:52,Summer,11,South Africa,Africa
Men's Clothing,Innerwear,500,30-03-2016 15:52,Summer,21,South Africa,Africa
Men's Clothing,Innerwear,775,30-03-2016 15:52,Summer,12,South Africa,Africa
Men's Clothing,Innerwear,625,30-03-2016 15:52,Summer,19,South Africa,Africa
Men's Clothing,Innerwear,850,26-03-2016 01:57,Summer,12,Morocco,Asia
Men's Clothing,Innerwear,525,26-03-2016 01:57,Summer,24,Morocco,Asia
Men's Clothing,Innerwear,1200,26-03-2016 01:57,Summer,18,Morocco,Asia
Men's Clothing,Innerwear,1150,26-03-2016 01:57,Summer,11,Morocco,Asia
Men's Clothing,Innerwear,850,26-03-2016 01:57,Summer,18,Morocco,Asia
Men's Clothing,Innerwear,1200,27-07-2016 01:52,Rainy,9,Kenya,Europe
Men's Clothing,Innerwear,900,27-07-2016 01:52,Rainy,6,Kenya,Europe
Men's Clothing,Innerwear,675,27-07-2016 01:52,Rainy,17,Kenya,Europe
Men's Clothing,Innerwear,625,27-07-2016 01:52,Rainy,21,Kenya,Europe
Men's Clothing,Innerwear,1200,27-07-2016 01:52,Rainy,16,Kenya,Europe
Men's Clothing,Innerwear,750,21-07-2016 02:13,Rainy,8,Morocco,Asia
Men's Clothing,Innerwear,1100,21-07-2016 02:13,Rainy,17,Morocco,Asia
Men's Clothing,Innerwear,700,21-07-2016 02:13,Rainy,23,Morocco,Asia
Men's Clothing,Innerwear,975,21-07-2016 02:13,Rainy,19,Morocco,Asia
Men's Clothing,Innerwear,900,21-07-2016 02:13,Rainy,18,Morocco,Asia
Men's Clothing,Innerwear,825,28-06-2016 07:32,Rainy,11,Nigeria,America
Men's Clothing,Innerwear,1000,28-06-2016 07:32,Rainy,23,Nigeria,America
Men's Clothing,Innerwear,725,28-06-2016 07:32,Rainy,14,Nigeria,America
Men's Clothing,Innerwear,700,28-06-2016 07:32,Rainy,12,Nigeria,America
Men's Clothing,Innerwear,1200,28-06-2016 07:32,Rainy,12,Nigeria,America
Men's Clothing,Innerwear,850,30-03-2016 15:28,Summer,19,Morocco,Asia
Men's Clothing,Innerwear,975,30-03-2016 15:28,Summer,23,Morocco,Asia
Men's Clothing,Innerwear,975,30-03-2016 15:28,Summer,9,Morocco,Asia
Men's Clothing,Innerwear,675,30-03-2016 15:28,Summer,14,Morocco,Asia
Men's Clothing,Innerwear,800,30-03-2016 15:28,Summer,24,Morocco,Asia
Men's Clothing,Watches,800,20-02-2016 13:18,Summer,24,China,Australia
Men's Clothing,Watches,1000,20-02-2016 13:18,Summer,16,China,Australia
Men's Clothing,Watches,950,20-02-2016 13:18,Summer,17,China,Australia
Men's Clothing,Watches,575,20-02-2016 13:18,Summer,13,China,Australia
Men's Clothing,Watches,575,20-02-2016 13:18,Summer,17,China,Australia
Men's Clothing,Watches,850,03-10-2016 17:46,Winter,18,Nigeria,America
Men's Clothing,Watches,900,03-10-2016 17:46,Winter,15,Nigeria,America
Men's Clothing,Watches,600,03-10-2016 17:46,Winter,6,Nigeria,America
Men's Clothing,Watches,1100,03-10-2016 17:46,Winter,13,Nigeria,America
Men's Clothing,Watches,600,03-10-2016 17:46,Winter,23,Nigeria,America
Men's Clothing,Watches,500,04-06-2016 22:48,Rainy,16,Nigeria,America
Men's Clothing,Watches,575,04-06-2016 22:48,Rainy,18,Nigeria,America
Men's Clothing,Watches,1000,04-06-2016 22:48,Rainy,11,Nigeria,America
Men's Clothing,Watches,625,04-06-2016 22:48,Rainy,6,Nigeria,America
Men's Clothing,Watches,1050,04-06-2016 22:48,Rainy,5,Nigeria,America
Men's Clothing,Watches,550,25-04-2016 00:23,Summer,6,Kenya,Europe
Men's Clothing,Watches,700,25-04-2016 00:23,Summer,17,Kenya,Europe
Men's Clothing,Watches,650,25-04-2016 00:23,Summer,15,Kenya,Europe
Men's Clothing,Watches,1050,25-04-2016 00:23,Summer,17,Kenya,Europe
Men's Clothing,Watches,1175,25-04-2016 00:23,Summer,22,Kenya,Europe
Men's Clothing,Watches,775,23-02-2016 03:10,Summer,24,Morocco,Asia
Men's Clothing,Watches,775,23-02-2016 03:10,Summer,21,Morocco,Asia
Men's Clothing,Watches,1000,23-02-2016 03:10,Summer,24,Morocco,Asia
Men's Clothing,Watches,1025,23-02-2016 03:10,Summer,14,Morocco,Asia
Men's Clothing,Watches,1075,23-02-2016 03:10,Summer,18,Morocco,Asia
Men's Clothing,Watches,525,19-09-2016 06:18,Rainy,9,Kenya,Europe
Men's Clothing,Watches,975,19-09-2016 06:18,Rainy,6,Kenya,Europe
Men's Clothing,Watches,1000,19-09-2016 06:18,Rainy,21,Kenya,Europe
Men's Clothing,Watches,1000,19-09-2016 06:18,Rainy,5,Kenya,Europe
Men's Clothing,Watches,1100,19-09-2016 06:18,Rainy,23,Kenya,Europe
Men's Clothing,Watches,600,03-05-2016 05:52,Summer,6,China,Australia
Men's Clothing,Watches,750,03-05-2016 05:52,Summer,23,China,Australia
Men's Clothing,Watches,950,03-05-2016 05:52,Summer,5,China,Australia
Men's Clothing,Watches,550,03-05-2016 05:52,Summer,12,China,Australia
Men's Clothing,Watches,1125,03-05-2016 05:52,Summer,18,China,Australia
Men's Clothing,Watches,925,25-08-2016 12:19,Rainy,17,South Africa,Africa
Men's Clothing,Watches,550,25-08-2016 12:19,Rainy,21,South Africa,Africa
Men's Clothing,Watches,650,25-08-2016 12:19,Rainy,13,South Africa,Africa
Men's Clothing,Watches,975,25-08-2016 12:19,Rainy,13,South Africa,Africa
Men's Clothing,Watches,550,25-08-2016 12:19,Rainy,24,South Africa,Africa
Men's Clothing,Watches,550,12-09-2016 17:16,Rainy,24,Kenya,Europe
Men's Clothing,Watches,825,12-09-2016 17:16,Rainy,11,Kenya,Europe
Men's Clothing,Watches,625,12-09-2016 17:16,Rainy,12,Kenya,Europe
Men's Clothing,Watches,1225,12-09-2016 17:16,Rainy,18,Kenya,Europe
Men's Clothing,Watches,1150,12-09-2016 17:16,Rainy,5,Kenya,Europe
Men's Clothing,Watches,1075,11-06-2016 06:35,Rainy,7,South Africa,Africa
Men's Clothing,Watches,1100,11-06-2016 06:35,Rainy,6,South Africa,Africa
Men's Clothing,Watches,1150,11-06-2016 06:35,Rainy,6,South Africa,Africa
Men's Clothing,Watches,850,11-06-2016 06:35,Rainy,11,South Africa,Africa
Men's Clothing,Watches,925,11-06-2016 06:35,Rainy,22,South Africa,Africa
Men's Clothing,Bags & Luggage,950,27-03-2016 19:43,Summer,5,Kenya,Europe
Men's Clothing,Bags & Luggage,1025,27-03-2016 19:43,Summer,24,Kenya,Europe
Men's Clothing,Bags & Luggage,875,27-03-2016 19:43,Summer,19,Kenya,Europe
Men's Clothing,Bags & Luggage,1100,27-03-2016 19:43,Summer,24,Kenya,Europe
Men's Clothing,Bags & Luggage,925,27-03-2016 19:43,Summer,7,Kenya,Europe
Men's Clothing,Bags & Luggage,500,20-09-2016 04:44,Rainy,7,South Africa,Africa
Men's Clothing,Bags & Luggage,875,20-09-2016 04:44,Rainy,14,South Africa,Africa
Men's Clothing,Bags & Luggage,500,20-09-2016 04:44,Rainy,10,South Africa,Africa
Men's Clothing,Bags & Luggage,1200,20-09-2016 04:44,Rainy,20,South Africa,Africa
Men's Clothing,Bags & Luggage,825,20-09-2016 04:44,Rainy,21,South Africa,Africa
Men's Clothing,Bags & Luggage,550,10-04-2016 07:03,Summer,8,South Africa,Africa
Men's Clothing,Bags & Luggage,950,10-04-2016 07:03,Summer,16,South Africa,Africa
Men's Clothing,Bags & Luggage,525,10-04-2016 07:03,Summer,19,South Africa,Africa
Men's Clothing,Bags & Luggage,1125,10-04-2016 07:03,Summer,20,South Africa,Africa
Men's Clothing,Bags & Luggage,1050,10-04-2016 07:03,Summer,18,South Africa,Africa
Men's Clothing,Bags & Luggage,625,08-10-2016 10:01,Winter,14,Nigeria,America
Men's Clothing,Bags & Luggage,650,08-10-2016 10:01,Winter,21,Nigeria,America
Men's Clothing,Bags & Luggage,1050,08-10-2016 10:01,Winter,6,Nigeria,America
Men's Clothing,Bags & Luggage,675,08-10-2016 10:01,Winter,13,Nigeria,America
Men's Clothing,Bags & Luggage,600,08-10-2016 10:01,Winter,9,Nigeria,America
Men's Clothing,Bags & Luggage,600,12-10-2016 18:12,Winter,25,China,Australia
Men's Clothing,Bags & Luggage,975,12-10-2016 18:12,Winter,15,China,Australia
Men's Clothing,Bags & Luggage,825,12-10-2016 18:12,Winter,8,China,Australia
Men's Clothing,Bags & Luggage,1000,12-10-2016 18:12,Winter,11,China,Australia
Men's Clothing,Bags & Luggage,675,12-10-2016 18:12,Winter,6,China,Australia
Men's Clothing,Bags & Luggage,825,01-10-2016 13:06,Winter,18,South Africa,Africa
Men's Clothing,Bags & Luggage,700,01-10-2016 13:06,Winter,13,South Africa,Africa
Men's Clothing,Bags & Luggage,625,01-10-2016 13:06,Winter,24,South Africa,Africa
Men's Clothing,Bags & Luggage,500,01-10-2016 13:06,Winter,24,South Africa,Africa
Men's Clothing,Bags & Luggage,1025,01-10-2016 13:06,Winter,14,South Africa,Africa
Men's Clothing,Bags & Luggage,975,21-08-2016 05:43,Rainy,20,China,Australia
Men's Clothing,Bags & Luggage,750,21-08-2016 05:43,Rainy,13,China,Australia
Men's Clothing,Bags & Luggage,550,21-08-2016 05:43,Rainy,15,China,Australia
Men's Clothing,Bags & Luggage,850,21-08-2016 05:43,Rainy,9,China,Australia
Men's Clothing,Bags & Luggage,500,21-08-2016 05:43,Rainy,15,China,Australia
Men's Clothing,Bags & Luggage,675,25-07-2016 17:29,Rainy,6,China,Australia
Men's Clothing,Bags & Luggage,700,25-07-2016 17:29,Rainy,19,China,Australia
Men's Clothing,Bags & Luggage,1175,25-07-2016 17:29,Rainy,8,China,Australia
Men's Clothing,Bags & Luggage,1000,25-07-2016 17:29,Rainy,16,China,Australia
Men's Clothing,Bags & Luggage,600,25-07-2016 17:29,Rainy,11,China,Australia
Men's Clothing,Bags & Luggage,875,20-05-2016 06:09,Summer,15,South Africa,Africa
Men's Clothing,Bags & Luggage,625,20-05-2016 06:09,Summer,8,South Africa,Africa
Men's Clothing,Bags & Luggage,500,20-05-2016 06:09,Summer,10,South Africa,Africa
Men's Clothing,Bags & Luggage,525,20-05-2016 06:09,Summer,24,South Africa,Africa
Men's Clothing,Bags & Luggage,1000,20-05-2016 06:09,Summer,13,South Africa,Africa
Men's Clothing,Bags & Luggage,1125,07-06-2016 20:24,Rainy,21,Kenya,Europe
Men's Clothing,Bags & Luggage,525,07-06-2016 20:24,Rainy,13,Kenya,Europe
Men's Clothing,Bags & Luggage,700,07-06-2016 20:24,Rainy,11,Kenya,Europe
Men's Clothing,Bags & Luggage,675,07-06-2016 20:24,Rainy,24,Kenya,Europe
Men's Clothing,Bags & Luggage,850,07-06-2016 20:24,Rainy,19,Kenya,Europe
Men's Clothing,Sunglasses,925,19-12-2016 22:54,Winter,22,South Africa,Africa
Men's Clothing,Sunglasses,700,19-12-2016 22:54,Winter,17,South Africa,Africa
Men's Clothing,Sunglasses,875,19-12-2016 22:54,Winter,24,South Africa,Africa
Men's Clothing,Sunglasses,575,19-12-2016 22:54,Winter,23,South Africa,Africa
Men's Clothing,Sunglasses,550,19-12-2016 22:54,Winter,25,South Africa,Africa
Men's Clothing,Sunglasses,625,11-01-2016 04:18,Winter,8,Morocco,Asia
Men's Clothing,Sunglasses,1075,11-01-2016 04:18,Winter,5,Morocco,Asia
Men's Clothing,Sunglasses,650,11-01-2016 04:18,Winter,9,Morocco,Asia
Men's Clothing,Sunglasses,1175,11-01-2016 04:18,Winter,22,Morocco,Asia
Men's Clothing,Sunglasses,500,11-01-2016 04:18,Winter,23,Morocco,Asia
Men's Clothing,Sunglasses,550,28-10-2016 06:52,Winter,17,Nigeria,America
Men's Clothing,Sunglasses,1225,28-10-2016 06:52,Winter,22,Nigeria,America
Men's Clothing,Sunglasses,1125,28-10-2016 06:52,Winter,23,Nigeria,America
Men's Clothing,Sunglasses,1200,28-10-2016 06:52,Winter,19,Nigeria,America
Men's Clothing,Sunglasses,500,28-10-2016 06:52,Winter,7,Nigeria,America
Men's Clothing,Sunglasses,1125,31-03-2016 04:02,Summer,7,Nigeria,America
Men's Clothing,Sunglasses,1025,31-03-2016 04:02,Summer,25,Nigeria,America
Men's Clothing,Sunglasses,1100,31-03-2016 04:02,Summer,12,Nigeria,America
Men's Clothing,Sunglasses,600,31-03-2016 04:02,Summer,18,Nigeria,America
Men's Clothing,Sunglasses,975,31-03-2016 04:02,Summer,14,Nigeria,America
Men's Clothing,Sunglasses,1175,26-06-2016 11:36,Rainy,11,South Africa,Africa
Men's Clothing,Sunglasses,1200,26-06-2016 11:36,Rainy,12,South Africa,Africa
Men's Clothing,Sunglasses,850,26-06-2016 11:36,Rainy,20,South Africa,Africa
Men's Clothing,Sunglasses,1100,26-06-2016 11:36,Rainy,14,South Africa,Africa
Men's Clothing,Sunglasses,850,26-06-2016 11:36,Rainy,11,South Africa,Africa
Men's Clothing,Sunglasses,950,10-09-2016 20:54,Rainy,23,Nigeria,America
Men's Clothing,Sunglasses,775,10-09-2016 20:54,Rainy,21,Nigeria,America
Men's Clothing,Sunglasses,775,10-09-2016 20:54,Rainy,7,Nigeria,America
Men's Clothing,Sunglasses,925,10-09-2016 20:54,Rainy,14,Nigeria,America
Men's Clothing,Sunglasses,575,10-09-2016 20:54,Rainy,9,Nigeria,America
Men's Clothing,Sunglasses,900,27-02-2016 20:37,Summer,14,South Africa,Africa
Men's Clothing,Sunglasses,1225,27-02-2016 20:37,Summer,8,South Africa,Africa
Men's Clothing,Sunglasses,550,27-02-2016 20:37,Summer,23,South Africa,Africa
Men's Clothing,Sunglasses,700,27-02-2016 20:37,Summer,20,South Africa,Africa
Men's Clothing,Sunglasses,750,27-02-2016 20:37,Summer,18,South Africa,Africa
Men's Clothing,Sunglasses,725,11-02-2016 03:14,Summer,13,Nigeria,America
Men's Clothing,Sunglasses,500,11-02-2016 03:14,Summer,18,Nigeria,America
Men's Clothing,Sunglasses,650,11-02-2016 03:14,Summer,12,Nigeria,America
Men's Clothing,Sunglasses,725,11-02-2016 03:14,Summer,13,Nigeria,America
Men's Clothing,Sunglasses,800,11-02-2016 03:14,Summer,20,Nigeria,America
Men's Clothing,Sunglasses,900,09-06-2016 13:54,Rainy,13,Nigeria,America
Men's Clothing,Sunglasses,775,09-06-2016 13:54,Rainy,16,Nigeria,America
Men's Clothing,Sunglasses,725,09-06-2016 13:54,Rainy,17,Nigeria,America
Men's Clothing,Sunglasses,875,09-06-2016 13:54,Rainy,21,Nigeria,America
Men's Clothing,Sunglasses,1000,09-06-2016 13:54,Rainy,25,Nigeria,America
Men's Clothing,Sunglasses,675,07-01-2016 14:48,Winter,20,Nigeria,America
Men's Clothing,Sunglasses,850,07-01-2016 14:48,Winter,14,Nigeria,America
Men's Clothing,Sunglasses,825,07-01-2016 14:48,Winter,22,Nigeria,America
Men's Clothing,Sunglasses,600,07-01-2016 14:48,Winter,8,Nigeria,America
Men's Clothing,Sunglasses,800,07-01-2016 14:48,Winter,11,Nigeria,America
Men's Clothing,Jewellery,1075,23-07-2016 12:47,Rainy,19,Kenya,Europe
Men's Clothing,Jewellery,875,23-07-2016 12:47,Rainy,15,Kenya,Europe
Men's Clothing,Jewellery,1100,23-07-2016 12:47,Rainy,21,Kenya,Europe
Men's Clothing,Jewellery,1200,23-07-2016 12:47,Rainy,19,Kenya,Europe
Men's Clothing,Jewellery,900,23-07-2016 12:47,Rainy,6,Kenya,Europe
Men's Clothing,Jewellery,600,25-04-2016 06:26,Summer,17,Nigeria,America
Men's Clothing,Jewellery,975,25-04-2016 06:26,Summer,20,Nigeria,America
Men's Clothing,Jewellery,850,25-04-2016 06:26,Summer,6,Nigeria,America
Men's Clothing,Jewellery,550,25-04-2016 06:26,Summer,10,Nigeria,America
Men's Clothing,Jewellery,775,25-04-2016 06:26,Summer,14,Nigeria,America
Men's Clothing,Jewellery,1000,29-06-2016 18:28,Rainy,18,Morocco,Asia
Men's Clothing,Jewellery,550,29-06-2016 18:28,Rainy,5,Morocco,Asia
Men's Clothing,Jewellery,600,29-06-2016 18:28,Rainy,17,Morocco,Asia
Men's Clothing,Jewellery,725,29-06-2016 18:28,Rainy,11,Morocco,Asia
Men's Clothing,Jewellery,1175,29-06-2016 18:28,Rainy,25,Morocco,Asia
Men's Clothing,Jewellery,1125,23-05-2016 11:19,Summer,24,Kenya,Europe
Men's Clothing,Jewellery,725,23-05-2016 11:19,Summer,23,Kenya,Europe
Men's Clothing,Jewellery,925,23-05-2016 11:19,Summer,17,Kenya,Europe
Men's Clothing,Jewellery,725,23-05-2016 11:19,Summer,18,Kenya,Europe
Men's Clothing,Jewellery,1175,23-05-2016 11:19,Summer,11,Kenya,Europe
Men's Clothing,Jewellery,800,01-07-2016 06:07,Rainy,23,Nigeria,America
Men's Clothing,Jewellery,525,01-07-2016 06:07,Rainy,25,Nigeria,America
Men's Clothing,Jewellery,575,01-07-2016 06:07,Rainy,23,Nigeria,America
Men's Clothing,Jewellery,1075,01-07-2016 06:07,Rainy,23,Nigeria,America
Men's Clothing,Jewellery,1075,01-07-2016 06:07,Rainy,6,Nigeria,America
Men's Clothing,Jewellery,1025,15-11-2016 15:14,Winter,12,Kenya,Europe
Men's Clothing,Jewellery,725,15-11-2016 15:14,Winter,5,Kenya,Europe
Men's Clothing,Jewellery,1075,15-11-2016 15:14,Winter,24,Kenya,Europe
Men's Clothing,Jewellery,775,15-11-2016 15:14,Winter,12,Kenya,Europe
Men's Clothing,Jewellery,1025,15-11-2016 15:14,Winter,10,Kenya,Europe
Men's Clothing,Jewellery,1025,03-09-2016 13:14,Rainy,8,China,Australia
Men's Clothing,Jewellery,600,03-09-2016 13:14,Rainy,11,China,Australia
Men's Clothing,Jewellery,1000,03-09-2016 13:14,Rainy,5,China,Australia
Men's Clothing,Jewellery,775,03-09-2016 13:14,Rainy,5,China,Australia
Men's Clothing,Jewellery,925,03-09-2016 13:14,Rainy,11,China,Australia
Men's Clothing,Jewellery,900,25-03-2016 11:40,Summer,8,South Africa,Africa
Men's Clothing,Jewellery,775,25-03-2016 11:40,Summer,18,South Africa,Africa
Men's Clothing,Jewellery,1100,25-03-2016 11:40,Summer,17,South Africa,Africa
Men's Clothing,Jewellery,600,25-03-2016 11:40,Summer,19,South Africa,Africa
Men's Clothing,Jewellery,1125,25-03-2016 11:40,Summer,15,South Africa,Africa
Men's Clothing,Jewellery,525,18-05-2016 17:06,Summer,16,South Africa,Africa
Men's Clothing,Jewellery,1175,18-05-2016 17:06,Summer,9,South Africa,Africa
